pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
15.87,0,4.32,9662,10143,9980,10082,10614,10478,10208,1,-357,37
16.54,0,2.88,9662,10145,9980,10082,10615,10477,10211,9,-357,37
12.77,0,3.71,9663,10144,9979,10083,10616,10477,10214,17,-358,36
10.33,0,5.42,9663,10145,9980,10083,10616,10478,10218,18,-358,34
8.4,0,4.88,9663,10145,9982,10085,10616,10479,10221,13,-358,32
6.98,0,4.03,9664,10145,9983,10085,10617,10480,10225,9,-357,29
7.32,0,1.57,9664,10146,9981,10086,10617,10480,10230,7,-356,26
7.37,0,0.96,9664,10147,9984,10087,10619,10481,10235,7,-355,23
8.93,0,1.99,9663,10148,9982,10086,10620,10481,10238,10,-355,21
12.12,0,4.91,9664,10148,9982,10086,10619,10480,10233,11,-354,21
14.59,0,5.41,9662,10146,9982,10085,10618,10480,10226,12,-356,25
16.7,0,5.43,9663,10145,9980,10084,10617,10479,10220,14,-356,30
15.16,0,8.53,9663,10146,9979,10082,10616,10478,10215,17,-357,33
13.03,0,10.41,9662,10144,9979,10081,10615,10477,10212,16,-359,36
12.36,0,9.22,9663,10143,9978,10083,10614,10478,10211,9,-358,37
11.03,0,7.36,9663,10142,9981,10081,10615,10477,10212,6,-357,37
8.99,0,8,9663,10143,9981,10082,10614,10478,10215,5,-358,35
7.6,0,10.08,9661,10142,9982,10084,10614,10480,10218,3,-355,33
5.11,0,12.64,9663,10140,9984,10083,10614,10480,10218,-1,-356,31
3.43,0,12.13,9664,10141,9986,10083,10613,10482,10220,-8,-354,30
4.17,0,10.04,9663,10140,9987,10084,10613,10482,10221,-16,-352,29
5.97,0,7.37,9664,10141,9987,10085,10614,10483,10225,-16,-351,27
8.56,0,5.35,9664,10143,9986,10084,10614,10481,10226,-14,-352,25
10.75,0,5.46,9663,10143,9981,10084,10616,10481,10224,-6,-354,26
11.05,0,3.19,9663,10144,9983,10085,10616,10480,10225,0,-354,28
11.59,0,1.66,9662,10146,9983,10085,10617,10480,10226,6,-356,28
14.45,0,2.35,9664,10147,9981,10085,10618,10479,10225,11,-356,27
16.51,0,4,9663,10148,9980,10084,10618,10479,10222,16,-356,28
15.65,0,5.77,9661,10145,9978,10084,10617,10477,10217,20,-357,32
14.81,0,7.17,9662,10146,9978,10082,10616,10477,10215,19,-359,35
